"URL","IS SENIOR","PRICE","HOA/MONTH","SCHOOL SCORE","SCHOOL DISTANCE","SCHOOL NAME","DRIVE DISTANCE(KM)","DRIVE DURATION(MIN)","DAYS ON MARKET","PROPERTY TYPE","CITY","LOCATION","ZIP","BEDS","BATHS","SQUARE FEET","YEAR BUILT","FAVORITE","NEXT OPEN HOUSE START TIME","NEXT OPEN HOUSE END TIME"
"http://www.redfin.com/CA/Oakland/428-Alice-St-94607/unit-417/home/12116063","N","575000","477","1","1.0","Martin Luther King, Junior. Elementary School","67.6","46","7","Condo/Co-op","Oakland","Jack London Sq","94607","1","1.0","787","2006","N","August-27-2017 02:00 PM","August-27-2017 04:30 PM"
"http://www.redfin.com/CA/Newark/6102-Moores-Ave-94560/home/1634027","N","689000","","9","0.3","Birch Grove Primary","30.1","24","7","Single Family Residential","Newark","Newark","94560","3","2.0","1166","1969","N","",""
"http://www.redfin.com/CA/Alameda/6-Avocet-Ct-94501/home/1575340","N","899500","122","4","0.5","Ruby Bridges Elementary School","70.7","51","7","Single Family Residential","Alameda","Alameda","94501","3","2.5","1590","1999","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Oakland/3001-Madeline-St-94602/home/1532752","N","685000","","7","0.5","Sequoia Elementary School","70.9","48","7","Single Family Residential","Oakland","Laurel","94602","2","1.0","1002","1924","N","August-27-2017 02:00 PM","August-27-2017 04:30 PM"
"http://www.redfin.com/CA/Fremont/5419-Borgia-Rd-94538/home/993835","N","877777","","9","0.2","Steven Millard Elementary School","27.8","24","7","Single Family Residential","Fremont","Sundale","94538","3","2.0","1549","1961","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Hayward/17934-Robscott-Ave-94541/home/1750690","N","599000","","3","0.2","Lorenzo Manor Elementary School","50.7","36","7","Single Family Residential","Hayward","San Lorenzo Mano","94541","3","2.0","1286","1951","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Livermore/4886-Primrose-Ln-94551/home/893188","N","629000","","8","1.6","Altamont Creek Elementary School","67.7","47","7","Single Family Residential","Livermore","Springtown","94551","2","2.0","1486","1965","N","",""
"http://www.redfin.com/CA/Newark/8637-Seawind-Way-94560/home/143334782","N","855880","394","","","","32.6","28","7","Condo/Co-op","Newark","Newark","94560","4","3.5","2018","2017","N","",""
"http://www.redfin.com/CA/Livermore/944-Marylin-Ave-94551/home/882831","N","684999","","6","0.1","Marylin Avenue Elementary School","53.3","44","7","Single Family Residential","Livermore","Livermore","94551","3","2.0","1128","1954","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Oakland/3072-Holyrood-Dr-94611/home/614360","N","709000","","8","0.7","Joaquin Miller Elementary School","73.6","53","7","Single Family Residential","Oakland","Piedmont Pines","94611","3","2.0","1360","1955","N","August-27-2017 02:00 PM","August-27-2017 04:30 PM"
"http://www.redfin.com/CA/Oakland/1751-E-38th-St-94602/home/909445","N","649000","","7","0.2","Glenview Elementary School","72.7","50","7","Single Family Residential","Oakland","Glenview","94602","2","1.0","1055","1933","N","August-27-2017 02:00 PM","August-27-2017 05:00 PM"
"http://www.redfin.com/CA/Newark/36714-Munyan-St-94560/home/1875810","N","899900","","5","0.2","E. L. Musick Elementary School","32.8","25","7","Single Family Residential","Newark","Newark","94560","4","3.0","1700","1955","N","August-26-2017 01:00 PM","August-26-2017 05:00 PM"
"http://www.redfin.com/CA/Oakland/4339-Fleming-Ave-94619/home/548850","N","625000","","2","0.3","Melrose Leadership Academy","64.7","48","7","Single Family Residential","Oakland","Maxwell  Park","94619","2","2.0","1580","1925","N","August-27-2017 02:00 PM","August-27-2017 04:30 PM"
"http://www.redfin.com/CA/Hayward/65-Regency-Pl-94544/home/55696128","N","745000","168","2","0.4","Park Elementary School","46.9","36","7","Single Family Residential","Hayward","Hayward","94544","3","2.5","1891","2014","N","",""
"http://www.redfin.com/CA/Livermore/2146-Buckskin-Rd-94551/home/1531047","N","599000","","8","1.4","Altamont Creek Elementary School","69.6","49","7","Single Family Residential","Livermore","Springtown","94551","3","2.0","1313","1968","N","",""
"http://www.redfin.com/CA/Oakland/1537-27th-Ave-94601/home/979878","N","479000","","2","0.2","International Community School","64.5","49","7","Single Family Residential","Oakland","Fruitvale Area","94601","5","2.5","2193","1914","N","August-27-2017 02:00 PM","August-27-2017 04:30 PM"
"http://www.redfin.com/CA/Oakland/415-49th-St-94609/home/1648207","N","895000","","3","0.7","Piedmont Avenue Elementary School","73.8","51","7","Single Family Residential","Oakland","Temescal","94609","3","2.0","1576","1910","N","August-27-2017 02:00 PM","August-27-2017 05:00 PM"
"http://www.redfin.com/CA/Oakland/4219-Maple-Ave-94602/home/2044803","N","895000","","7","0.7","Sequoia Elementary School","71.6","49","7","Single Family Residential","Oakland","Lincoln Heights","94602","4","2.0","2200","1946","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Oakland/6227-Leona-St-94605/home/566594","N","599000","","4","0.5","Burckhalter Elementary School","66.3","44","7","Single Family Residential","Oakland","Oakland","94605","2","1.0","1299","1952","N","",""
"http://www.redfin.com/CA/Hayward/945-Sunset-Blvd-94541/home/1875588","N","699000","","3","0.6","Strobridge Elementary School","49.8","38","7","Single Family Residential","HAYWARD","HAYWARD","94541","3","2.0","2073","1929","N","August-26-2017 01:00 PM","August-26-2017 03:00 PM"
"http://www.redfin.com/CA/Oakland/667-Santa-Ray-Ave-94610/home/1994581","N","899900","","8","0.6","Cleveland Elementary School","74.5","52","8","Single Family Residential","Oakland","Crocker Hghlands","94610","3","2.0","1287","1920","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Oakland/1511-Jefferson-St-94612/unit-TH11/home/12116267","N","699000","430","1","0.5","Martin Luther King, Junior. Elementary School","69.9","48","8","Condo/Co-op","Oakland","Downtown","94612","2","2.5","1277","2007","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Alameda/2137-Otis-Dr-94501/unit-307/home/1845923","N","499000","480","9","0.4","Donald D. Lum Elementary School","66.5","50","8","Condo/Co-op","Alameda","Southshore","94501","2","2.0","1162","1966","N","August-27-2017 02:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Union-City/519-Tamarack-Dr-94587/unit-24/home/1934713","N","498888","355","2","0.8","Hillview Crest Elementary School","40.0","35","8","Condo/Co-op","UNION CITY","UNION CITY","94587","2","2.5","1072","1976","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Oakland/4624-Virginia-Ave-94619/unit-18/home/1365911","N","599000","","2","0.1","Melrose Leadership Academy","69.2","48","8","Single Family Residential","Oakland","Maxwell  Park","94619","3","2.0","1418","1954","N","August-27-2017 02:00 PM","August-27-2017 04:30 PM"
"http://www.redfin.com/CA/Oakland/2706-Harrison-St-94612/home/833298","N","750000","","1","1.1","Hoover Elementary School","73.6","49","8","Single Family Residential","Oakland","Lake Merritt","94612","3","1.0","1526","1924","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Oakland/3920-Coolidge-Ave-94602/home/1981378","N","679000","","7","0.4","Sequoia Elementary School","70.9","48","8","Single Family Residential","Oakland","Oakland","94602","3","1.0","1025","1946","N","August-26-2017 02:00 PM","August-26-2017 04:30 PM"
"http://www.redfin.com/CA/Oakland/3027-Maxwell-Ave-94619/home/560686","N","649000","","2","0.2","Melrose Leadership Academy","69.3","48","8","Single Family Residential","Oakland","Oakland","94619","3","2.0","1500","1924","N","",""
"http://www.redfin.com/CA/Newark/36025-Bayonne-Dr-94560/home/1995730","N","749950","","5","0.2","James A. Graham Elementary School","34.2","28","8","Single Family Residential","Newark","Lido","94560","2","2.0","1100","1959","N","",""
"http://www.redfin.com/CA/Hayward/2018-Sarasota-Ln-94545/home/1615344","N","749950","","7","0.6","Southgate Elementary School","43.0","30","8","Single Family Residential","Hayward","Palma Ceia West","94545","4","4.0","2327","1956","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Hayward/22139-Castille-Ln-94541/unit-53/home/1595381","N","459900","391","3","0.5","Strobridge Elementary School","55.6","40","8","Condo/Co-op","Hayward","Hayward","94541","2","2.0","1171","1982","N","",""
"http://www.redfin.com/CA/Oakland/8100-Earl-St-94605/home/1341912","N","572000","","1","0.4","Howard Elementary School","64.7","44","8","Single Family Residential","Oakland","King Estates","94605","3","2.0","1454","1941","N","August-26-2017 01:00 PM","August-26-2017 05:00 PM"
"http://www.redfin.com/CA/San-Leandro/604-Oakes-Blvd-94577/home/758406","N","789000","","7","0.3","Roosevelt Elementary School","61.1","42","8","Single Family Residential","San Leandro","San Leandro","94577","3","1.5","2109","1934","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/San-Lorenzo/15767-Via-Esmond-94580/home/1893529","N","638000","","4","0.5","Bay Elementary School","51.2","37","8","Single Family Residential","San Lorenzo","San Lorenzo Vilg","94580","3","2.0","1289","1955","N","",""
"http://www.redfin.com/CA/Emeryville/52-Loop-22-94608/home/2111786","N","689000","230","3","0.8","Anna Yates Elementary School","76.5","53","8","Townhouse","Emeryville","Emeryville","94608","2","2.5","1212","2004","N","",""
"http://www.redfin.com/CA/Oakland/670-Vernon-St-94610/unit-405/home/526450","N","595000","624","3","0.6","Piedmont Avenue Elementary School","73.8","50","8","Condo/Co-op","Oakland","Rose Garden","94610","2","1.0","1062","1968","N","August-27-2017 01:30 PM","August-27-2017 04:30 PM"
"http://www.redfin.com/CA/Oakland/6604-Gunn-Dr-94611/home/613701","N","779000","","9","1.1","Thornhill Elementary School","74.9","53","8","Single Family Residential","Oakland","Oakland Hills","94611","3","2.0","1510","1953","N","",""
"http://www.redfin.com/CA/Oakland/3249-Prentiss-St-94601/unit-A/home/57180213","N","450000","280","3","0.4","Manzanita Seed","71.2","49","8","Condo/Co-op","Oakland","Fruitvale Distr","94601","4","2.0","1804","1931","N","",""
"http://www.redfin.com/CA/Oakland/677-33rd-St-94609/home/1605666","N","875000","","1","0.2","Hoover Elementary School","71.5","50","8","Single Family Residential","Oakland","Oakland","94609","5","2.0","1613","1904","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Hayward/27914-Ormond-Ave-94544/home/1023341","N","578888","","3","0.1","Ruus Elementary School","44.0","32","8","Single Family Residential","Hayward","Hayward","94544","4","3.0","1744","1954","N","",""
"http://www.redfin.com/CA/Newark/36379-Haley-St-94560/home/851287","N","790000","","6","0.6","H. A. Snow Elementary School","33.9","28","8","Single Family Residential","Newark","Mayhew Landing","94560","4","2.0","1464","1963","N","",""
"http://www.redfin.com/CA/Dublin/7637-Landale-Ave-94568/home/657126","N","739000","","10","0.1","Dublin Elementary School","55.0","39","8","Single Family Residential","Dublin","Village","94568","3","2.0","1038","1960","N","",""
"http://www.redfin.com/CA/San-Leandro/650-Lafayette-Ave-94577/home/1988979","N","750000","","3","0.3","Washington Elementary School","57.9","42","8","Single Family Residential","SAN LEANDRO","SAN LEANDRO","94577","3","2.0","1706","1962","N","",""
"http://www.redfin.com/CA/Oakland/2457-Rampart-St-94602/home/541528","N","799000","","7","0.2","Sequoia Elementary School","71.5","48","8","Single Family Residential","Oakland","Lincoln Highland","94602","2","1.0","818","1942","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Oakland/1212-30th-St-94608/home/525194","N","699000","","1","1.1","Martin Luther King, Junior. Elementary School","71.8","50","8","Single Family Residential","Oakland","West Oakland","94608","3","2.0","898","1903","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Oakland/4032-Norton-Ave-94602/home/1223971","N","635000","","3","0.4","Laurel Elementary School","69.7","48","8","Single Family Residential","Oakland","Oakland","94602","2","1.0","1148","1957","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Fremont/4756-La-Mesa-Ct-94536/home/1351483","N","779000","","6","0.3","Cabrillo Elementary School","33.2","26","8","Single Family Residential","Fremont","Alameda County","94536","3","2.0","1148","1956","N","",""
"http://www.redfin.com/CA/Pleasanton/1754-Magnolia-Cir-94566/home/1238293","N","888000","272","10","0.9","Henry P. Mohr Elementary School","49.3","42","8","Single Family Residential","Pleasanton","Charter Oak Duet","94566","4","2.5","2037","1990","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Livermore/4828-Libra-Ct-94551/home/909761","N","834950","","8","1.2","Altamont Creek Elementary School","69.3","49","8","Single Family Residential","Livermore","Livermore","94551","5","2.5","2076","1984","N","",""
"http://www.redfin.com/CA/Newark/5418-Port-Sailwood-Dr-94560/home/1717292","N","648888","380","5","0.2","E. L. Musick Elementary School","32.5","25","8","Condo/Co-op","Newark","Cedar Glen","94560","3","2.5","1498","1983","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Leandro/907-Arthur-Ave-94577/home/769815","N","548000","","4","0.7","Wilson Elementary School","56.4","39","8","Single Family Residential","San Leandro","Davis East","94577","3","1.0","1241","1942","N","",""
"http://www.redfin.com/CA/Alameda/2518-Lincoln-Ave-94501/home/1994142","N","895000","","9","0.2","Edison Elementary School","65.0","45","8","Single Family Residential","Alameda","East End","94501","3","2.0","1514","1908","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Alameda/607-Centre-Ct-94502/home/1100807","N","759000","550","10","0.1","Amelia Earhart Elementary School","63.9","48","8","Townhouse","Alameda","Harbor Bay","94502","2","2.5","1720","1985","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Hayward/22538-Hennings-Ct-94541/home/894871","N","785000","","3","1.0","Fairview Elementary School","49.1","40","8","Single Family Residential","Hayward","Hayward","94541","3","2.0","1627","1950","N","",""
"http://www.redfin.com/CA/Livermore/Meridian-Station/Plan-1-Model/home/143317369","N","628880","","8","1.1","Jackson Avenue Elementary School","53.8","47","","Townhouse","Livermore","Meridian Station","94551","3","3.5","1568","","N","",""
"http://www.redfin.com/CA/Livermore/Meridian-Station/Plan-2-Model/home/143317368","N","638880","","8","1.1","Jackson Avenue Elementary School","53.8","47","","Townhouse","Livermore","Meridian Station","94551","4","3.5","1710","","N","",""
"http://www.redfin.com/CA/Dublin/6415-Dijon-Way-94568/home/1183062","N","619000","325","9","1.0","Frederiksen Elementary School","54.9","42","8","Condo/Co-op","Dublin","Torrey Pines","94568","2","2.0","1285","1992","N","",""
"http://www.redfin.com/CA/Oakland/3557-Lyon-Ave-94601/home/1930157","N","558888","","2","0.4","Allendale Elementary School","64.8","48","8","Single Family Residential","OAKLAND","OAKLAND","94601","2","1.0","1312","1926","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Fremont/5981-Tan-Oak-Dr-94555/home/17185567","N","875000","215","10","1.1","Ardenwood Elementary School","36.9","27","8","Townhouse","Fremont","Ardenwood","94555","3","3.5","1481","2007","N","",""
"http://www.redfin.com/CA/San-Leandro/2220-Windlass-Way-94577/home/968064","N","485000","305","5","0.6","Garfield Elementary School","56.2","41","8","Townhouse","San Leandro","Marina Faire","94577","2","1.5","1062","1978","N","August-27-2017 02:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Oakland/6471-Bayview-Dr-94605/home/22656386","N","799000","272","4","0.4","Burckhalter Elementary School","65.8","47","9","Townhouse","Oakland","Leona Heights","94605","4","3.5","2513","2013","N","August-27-2017 02:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Hayward/27143-Capri-Ave-94545/home/533379","N","538000","","7","1.0","Southgate Elementary School","44.6","33","9","Single Family Residential","HAYWARD","HAYWARD","94545","3","2.0","1128","1957","N","",""
"http://www.redfin.com/CA/Newark/7315-Carter-Ave-94560/home/1539064","N","825000","100","4","0.6","August Schilling Elementary School","33.7","28","9","Single Family Residential","Newark","Carter Station","94560","3","2.5","2009","1999","N","",""
"http://www.redfin.com/CA/San-Leandro/1641-138th-Ave-94578/home/780764","N","599000","","3","0.3","Jefferson Elementary School","54.5","42","9","Single Family Residential","San Leandro","San Leandro","94578","3","2.0","1640","1947","N","",""
